rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
133,lexical,105.66408995080815,22554,94.20278326125847,99.60481398608434,0.7944668417353996,20.336478540413395
134,lexical,105.74841883345046,22572,94.20740624111393,99.64485154341817,0.7891673047272422,20.313816461702807
135,lexical,105.83274771609277,22590,94.21202185367082,99.68485716578934,0.783946279378465,20.291443116679215
136,morphological,105.91707659873506,22608,94.21663011652616,99.72483089142554,0.7788020338142284,20.269353152957596
137,morphological,105.9967205434528,22625,94.22097563201872,99.76255460102607,0.7736986900981956,20.24709117404478
138,morphological,106.06230967439681,22639,94.22454939151127,99.79359987071706,0.7685674614086726,20.223756619867828
139,morphological,106.12789880534083,22653,94.22811873369636,99.824625907619,0.7635100633477758,20.200697940202083
140,morphological,106.17474818458655,22663,94.23066556388932,99.84677559727878,0.7583910584613325,20.176120444115707
141,morphological,106.22159756383228,22673,94.23321014750688,99.86891548992563,0.7533446635732786,20.151816100351287
142,morphological,106.268446943078,22683,94.23575248752033,99.8910455920639,0.7483693446695634,20.127780141050387
