feature_id,canonical_value,headline_value,transformation,count
DEP-DIST-DIFF,3.17,2.08,3.17→2.08,1
DEP-DIST-DIFF,2.96,1.80,2.96→1.80,1
DEP-DIST-DIFF,2.38,2.38,2.38→2.38,1
DEP-DIST-DIFF,3.17,2.33,3.17→2.33,1
DEP-DIST-DIFF,2.54,1.60,2.54→1.60,1
DEP-DIST-DIFF,3.67,2.17,3.67→2.17,1
DEP-DIST-DIFF,3.27,2.09,3.27→2.09,1
DEP-DIST-DIFF,3.06,1.92,3.06→1.92,1
DEP-DIST-DIFF,2.00,1.91,2.00→1.91,1
DEP-DIST-DIFF,3.31,2.42,3.31→2.42,1
DEP-DIST-DIFF,2.54,1.91,2.54→1.91,1
DEP-DIST-DIFF,3.46,2.55,3.46→2.55,1
DEP-DIST-DIFF,2.67,2.22,2.67→2.22,1
DEP-DIST-DIFF,2.25,1.56,2.25→1.56,1
DEP-DIST-DIFF,2.40,1.82,2.40→1.82,1
DEP-DIST-DIFF,3.50,2.55,3.50→2.55,1
DEP-DIST-DIFF,3.72,2.79,3.72→2.79,1
DEP-DIST-DIFF,4.17,2.53,4.17→2.53,1
DEP-DIST-DIFF,2.72,1.86,2.72→1.86,1
DEP-DIST-DIFF,4.00,2.55,4.00→2.55,1
DEP-DIST-DIFF,2.75,2.85,2.75→2.85,1
DEP-DIST-DIFF,3.29,2.60,3.29→2.60,1
DEP-DIST-DIFF,2.50,1.62,2.50→1.62,1
DEP-DIST-DIFF,2.53,2.20,2.53→2.20,1
DEP-DIST-DIFF,3.92,2.29,3.92→2.29,1
DEP-DIST-DIFF,3.40,1.80,3.40→1.80,1
DEP-DIST-DIFF,3.23,2.22,3.23→2.22,1
DEP-DIST-DIFF,2.40,2.00,2.40→2.00,1
DEP-DIST-DIFF,3.07,2.22,3.07→2.22,1
DEP-DIST-DIFF,2.33,1.78,2.33→1.78,1
DEP-DIST-DIFF,3.15,1.90,3.15→1.90,1
DEP-DIST-DIFF,3.08,2.11,3.08→2.11,1
DEP-DIST-DIFF,3.08,2.12,3.08→2.12,1
DEP-DIST-DIFF,3.27,2.25,3.27→2.25,1
DEP-DIST-DIFF,3.38,2.30,3.38→2.30,1
DEP-DIST-DIFF,3.33,1.70,3.33→1.70,1
DEP-DIST-DIFF,2.83,2.44,2.83→2.44,1
DEP-DIST-DIFF,2.56,1.69,2.56→1.69,1
DEP-DIST-DIFF,3.41,2.30,3.41→2.30,1
DEP-DIST-DIFF,2.88,2.27,2.88→2.27,1
DEP-DIST-DIFF,2.87,1.78,2.87→1.78,1
DEP-DIST-DIFF,3.88,1.90,3.88→1.90,1
DEP-DIST-DIFF,4.11,2.23,4.11→2.23,1
DEP-DIST-DIFF,2.81,2.27,2.81→2.27,1
DEP-DIST-DIFF,3.50,2.70,3.50→2.70,1
DEP-DIST-DIFF,2.86,1.82,2.86→1.82,1
DEP-DIST-DIFF,3.13,1.80,3.13→1.80,1
DEP-DIST-DIFF,2.50,1.89,2.50→1.89,1
DEP-DIST-DIFF,2.75,2.00,2.75→2.00,1
DEP-DIST-DIFF,5.44,4.42,5.44→4.42,1
DEP-DIST-DIFF,3.15,1.67,3.15→1.67,1
DEP-DIST-DIFF,2.62,1.80,2.62→1.80,1
DEP-DIST-DIFF,2.36,1.82,2.36→1.82,1
DEP-DIST-DIFF,3.18,1.91,3.18→1.91,1
DEP-DIST-DIFF,2.46,1.56,2.46→1.56,1
DEP-DIST-DIFF,3.46,2.91,3.46→2.91,1
DEP-DIST-DIFF,2.20,1.92,2.20→1.92,1
DEP-DIST-DIFF,2.47,1.55,2.47→1.55,1
DEP-DIST-DIFF,4.19,2.69,4.19→2.69,1
DEP-DIST-DIFF,2.25,2.12,2.25→2.12,1
DEP-DIST-DIFF,3.31,2.00,3.31→2.00,1
DEP-DIST-DIFF,4.38,3.33,4.38→3.33,1
DEP-DIST-DIFF,2.93,2.77,2.93→2.77,1
DEP-DIST-DIFF,4.08,3.20,4.08→3.20,1
DEP-DIST-DIFF,2.54,2.10,2.54→2.10,1
DEP-DIST-DIFF,4.22,2.50,4.22→2.50,1
DEP-DIST-DIFF,2.50,1.38,2.50→1.38,1
DEP-DIST-DIFF,3.94,2.56,3.94→2.56,1
DEP-DIST-DIFF,2.00,2.36,2.00→2.36,1
DEP-DIST-DIFF,2.53,1.67,2.53→1.67,1
DEP-DIST-DIFF,2.69,2.00,2.69→2.00,1
DEP-DIST-DIFF,2.73,1.78,2.73→1.78,1
DEP-DIST-DIFF,2.25,1.88,2.25→1.88,1
DEP-DIST-DIFF,3.08,1.89,3.08→1.89,1
DEP-DIST-DIFF,2.58,1.82,2.58→1.82,1
DEP-DIST-DIFF,2.85,1.89,2.85→1.89,1
DEP-DIST-DIFF,3.33,2.70,3.33→2.70,1
DEP-DIST-DIFF,3.57,2.40,3.57→2.40,1
DEP-DIST-DIFF,2.93,1.78,2.93→1.78,1
DEP-DIST-DIFF,2.56,1.75,2.56→1.75,1
DEP-DIST-DIFF,3.15,2.21,3.15→2.21,1
DEP-DIST-DIFF,3.70,2.38,3.70→2.38,1
DEP-DIST-DIFF,2.53,2.82,2.53→2.82,1
DEP-DIST-DIFF,3.06,2.09,3.06→2.09,1
DEP-DIST-DIFF,3.28,2.08,3.28→2.08,1
DEP-DIST-DIFF,2.15,1.56,2.15→1.56,1
DEP-DIST-DIFF,2.60,2.67,2.60→2.67,1
DEP-DIST-DIFF,3.50,2.62,3.50→2.62,1
DEP-DIST-DIFF,2.71,1.90,2.71→1.90,1
DEP-DIST-DIFF,2.42,1.70,2.42→1.70,1
DEP-DIST-DIFF,3.50,2.67,3.50→2.67,1
DEP-DIST-DIFF,2.86,1.73,2.86→1.73,1
DEP-DIST-DIFF,3.00,1.50,3.00→1.50,1
DEP-DIST-DIFF,3.40,2.83,3.40→2.83,1
DEP-DIST-DIFF,2.83,1.60,2.83→1.60,1
DEP-DIST-DIFF,2.50,2.17,2.50→2.17,1
DEP-DIST-DIFF,2.74,2.08,2.74→2.08,1
DEP-DIST-DIFF,3.07,1.44,3.07→1.44,1
DEP-DIST-DIFF,2.75,1.67,2.75→1.67,1
DEP-DIST-DIFF,3.59,2.23,3.59→2.23,1
DEP-DIST-DIFF,3.06,2.58,3.06→2.58,1
DEP-DIST-DIFF,3.06,1.83,3.06→1.83,1
DEP-DIST-DIFF,2.94,2.54,2.94→2.54,1
DEP-DIST-DIFF,3.07,1.78,3.07→1.78,1
DEP-DIST-DIFF,3.81,3.20,3.81→3.20,1
DEP-DIST-DIFF,2.71,2.27,2.71→2.27,1
DEP-DIST-DIFF,3.53,2.90,3.53→2.90,1
DEP-DIST-DIFF,3.29,2.14,3.29→2.14,1
DEP-DIST-DIFF,3.88,2.45,3.88→2.45,1
DEP-DIST-DIFF,3.37,2.08,3.37→2.08,1
DEP-DIST-DIFF,2.15,1.50,2.15→1.50,1
DEP-DIST-DIFF,2.56,1.92,2.56→1.92,1
DEP-DIST-DIFF,3.88,2.25,3.88→2.25,1
DEP-DIST-DIFF,2.62,2.00,2.62→2.00,1
DEP-DIST-DIFF,2.38,2.11,2.38→2.11,1
DEP-DIST-DIFF,3.08,2.40,3.08→2.40,1
DEP-DIST-DIFF,4.21,2.79,4.21→2.79,1
DEP-DIST-DIFF,3.47,1.89,3.47→1.89,1
DEP-DIST-DIFF,5.32,2.92,5.32→2.92,1
DEP-DIST-DIFF,2.62,2.23,2.62→2.23,1
DEP-DIST-DIFF,3.56,1.91,3.56→1.91,1
DEP-DIST-DIFF,2.83,2.18,2.83→2.18,1
DEP-DIST-DIFF,2.92,2.36,2.92→2.36,1
DEP-DIST-DIFF,2.38,2.00,2.38→2.00,1
DEP-DIST-DIFF,3.71,2.18,3.71→2.18,1
DEP-DIST-DIFF,3.27,2.53,3.27→2.53,1
DEP-DIST-DIFF,2.27,1.78,2.27→1.78,1
DEP-DIST-DIFF,2.17,1.78,2.17→1.78,1
DEP-DIST-DIFF,2.09,1.67,2.09→1.67,1
DEP-DIST-DIFF,2.67,1.64,2.67→1.64,1
DEP-DIST-DIFF,3.28,2.10,3.28→2.10,1
DEP-DIST-DIFF,2.60,2.50,2.60→2.50,1
DEP-DIST-DIFF,4.44,3.21,4.44→3.21,1
DEP-DIST-DIFF,2.67,1.73,2.67→1.73,1
DEP-DIST-DIFF,2.75,2.17,2.75→2.17,1
DEP-DIST-DIFF,2.90,2.00,2.90→2.00,1
DEP-DIST-DIFF,2.46,1.91,2.46→1.91,1
DEP-DIST-DIFF,3.33,2.00,3.33→2.00,1
DEP-DIST-DIFF,3.38,2.40,3.38→2.40,1
DEP-DIST-DIFF,3.89,1.92,3.89→1.92,1
DEP-DIST-DIFF,2.22,1.83,2.22→1.83,1
DEP-DIST-DIFF,3.18,1.67,3.18→1.67,1
DEP-DIST-DIFF,2.00,1.57,2.00→1.57,1
DEP-DIST-DIFF,2.89,2.86,2.89→2.86,1
DEP-DIST-DIFF,2.10,1.50,2.10→1.50,1
DEP-DIST-DIFF,3.21,2.29,3.21→2.29,1
DEP-DIST-DIFF,2.73,1.55,2.73→1.55,1
DEP-DIST-DIFF,2.39,1.70,2.39→1.70,1
DEP-DIST-DIFF,2.79,2.25,2.79→2.25,1
DEP-DIST-DIFF,2.56,1.42,2.56→1.42,1
DEP-DIST-DIFF,3.92,2.12,3.92→2.12,1
DEP-DIST-DIFF,2.68,2.08,2.68→2.08,1
DEP-DIST-DIFF,3.62,2.56,3.62→2.56,1
DEP-DIST-DIFF,2.80,2.00,2.80→2.00,1
DEP-DIST-DIFF,3.94,2.45,3.94→2.45,1
DEP-DIST-DIFF,2.79,2.10,2.79→2.10,1
DEP-DIST-DIFF,2.91,1.86,2.91→1.86,1
DEP-DIST-DIFF,3.00,2.36,3.00→2.36,1
DEP-DIST-DIFF,2.60,1.85,2.60→1.85,1
DEP-DIST-DIFF,4.16,2.40,4.16→2.40,1
DEP-DIST-DIFF,4.23,2.71,4.23→2.71,1
DEP-DIST-DIFF,3.48,2.25,3.48→2.25,1
DEP-DIST-DIFF,2.87,1.92,2.87→1.92,1
DEP-DIST-DIFF,3.50,2.17,3.50→2.17,1
DEP-DIST-DIFF,2.75,2.18,2.75→2.18,1
DEP-DIST-DIFF,3.38,2.07,3.38→2.07,1
DEP-DIST-DIFF,3.13,2.67,3.13→2.67,1
DEP-DIST-DIFF,2.77,1.89,2.77→1.89,1
DEP-DIST-DIFF,3.12,1.55,3.12→1.55,1
DEP-DIST-DIFF,2.81,1.93,2.81→1.93,1
DEP-DIST-DIFF,2.75,2.08,2.75→2.08,1
DEP-DIST-DIFF,2.31,1.89,2.31→1.89,1
DEP-DIST-DIFF,3.60,2.50,3.60→2.50,1
DEP-DIST-DIFF,2.71,2.80,2.71→2.80,1
DEP-DIST-DIFF,2.94,1.42,2.94→1.42,1
DEP-DIST-DIFF,2.25,1.70,2.25→1.70,1
DEP-DIST-DIFF,3.33,1.92,3.33→1.92,1
DEP-DIST-DIFF,2.67,2.27,2.67→2.27,1
DEP-DIST-DIFF,2.75,1.75,2.75→1.75,1
DEP-DIST-DIFF,3.38,2.67,3.38→2.67,1
DEP-DIST-DIFF,3.30,2.18,3.30→2.18,1
DEP-DIST-DIFF,2.54,2.30,2.54→2.30,1
DEP-DIST-DIFF,3.10,3.58,3.10→3.58,1
DEP-DIST-DIFF,2.85,1.92,2.85→1.92,1
DEP-DIST-DIFF,3.75,2.82,3.75→2.82,1
DEP-DIST-DIFF,2.92,2.50,2.92→2.50,1
DEP-DIST-DIFF,3.25,2.00,3.25→2.00,1
DEP-DIST-DIFF,3.43,2.10,3.43→2.10,1
DEP-DIST-DIFF,3.58,2.00,3.58→2.00,1
DEP-DIST-DIFF,2.92,2.20,2.92→2.20,1
DEP-DIST-DIFF,2.44,2.25,2.44→2.25,1
DEP-DIST-DIFF,4.54,3.29,4.54→3.29,1
DEP-DIST-DIFF,2.60,2.33,2.60→2.33,1
DEP-DIST-DIFF,3.17,2.56,3.17→2.56,1
DEP-DIST-DIFF,2.33,1.62,2.33→1.62,1
DEP-DIST-DIFF,3.00,2.14,3.00→2.14,1
DEP-DIST-DIFF,3.12,1.90,3.12→1.90,1
DEP-DIST-DIFF,2.75,1.86,2.75→1.86,1
DEP-DIST-DIFF,4.00,3.06,4.00→3.06,1
DEP-DIST-DIFF,3.70,2.36,3.70→2.36,1
DEP-DIST-DIFF,3.65,2.50,3.65→2.50,1
DEP-DIST-DIFF,4.47,3.25,4.47→3.25,1
DEP-DIST-DIFF,3.78,2.36,3.78→2.36,1
DEP-DIST-DIFF,3.24,2.31,3.24→2.31,1
DEP-DIST-DIFF,3.25,2.30,3.25→2.30,1
DEP-DIST-DIFF,3.12,2.54,3.12→2.54,1
DEP-DIST-DIFF,3.58,3.00,3.58→3.00,1
DEP-DIST-DIFF,3.85,2.77,3.85→2.77,1
DEP-DIST-DIFF,3.53,3.82,3.53→3.82,1
DEP-DIST-DIFF,2.80,2.23,2.80→2.23,1
DEP-DIST-DIFF,2.23,1.38,2.23→1.38,1
DEP-DIST-DIFF,2.61,1.91,2.61→1.91,1
DEP-DIST-DIFF,2.68,1.85,2.68→1.85,1
DEP-DIST-DIFF,3.50,1.88,3.50→1.88,1
DEP-DIST-DIFF,2.20,1.88,2.20→1.88,1
DEP-DIST-DIFF,3.11,2.45,3.11→2.45,1
DEP-DIST-DIFF,2.80,2.60,2.80→2.60,1
DEP-DIST-DIFF,3.23,2.55,3.23→2.55,1
DEP-DIST-DIFF,2.71,1.50,2.71→1.50,1
DEP-DIST-DIFF,3.94,2.55,3.94→2.55,1
DEP-DIST-DIFF,3.37,2.00,3.37→2.00,1
DEP-DIST-DIFF,3.42,2.47,3.42→2.47,1
DEP-DIST-DIFF,2.87,1.75,2.87→1.75,1
DEP-DIST-DIFF,2.94,2.42,2.94→2.42,1
DEP-DIST-DIFF,3.29,2.42,3.29→2.42,1
DEP-DIST-DIFF,3.00,2.64,3.00→2.64,1
DEP-DIST-DIFF,3.14,3.21,3.14→3.21,1
DEP-DIST-DIFF,2.56,1.67,2.56→1.67,1
DEP-DIST-DIFF,3.25,2.20,3.25→2.20,1
DEP-DIST-DIFF,3.30,2.08,3.30→2.08,1
DEP-DIST-DIFF,3.83,2.58,3.83→2.58,1
DEP-DIST-DIFF,3.24,2.42,3.24→2.42,1
DEP-DIST-DIFF,3.23,2.90,3.23→2.90,1
DEP-DIST-DIFF,1.80,1.62,1.80→1.62,1
DEP-DIST-DIFF,3.43,1.60,3.43→1.60,1
DEP-DIST-DIFF,3.00,1.30,3.00→1.30,1
DEP-DIST-DIFF,2.92,2.45,2.92→2.45,1
DEP-DIST-DIFF,2.50,1.57,2.50→1.57,1
DEP-DIST-DIFF,3.31,1.88,3.31→1.88,1
DEP-DIST-DIFF,3.41,1.91,3.41→1.91,1
DEP-DIST-DIFF,3.20,1.85,3.20→1.85,1
DEP-DIST-DIFF,4.00,2.17,4.00→2.17,1
DEP-DIST-DIFF,2.85,1.80,2.85→1.80,1
DEP-DIST-DIFF,2.47,1.60,2.47→1.60,1
DEP-DIST-DIFF,3.08,2.89,3.08→2.89,1
DEP-DIST-DIFF,2.64,1.82,2.64→1.82,1
DEP-DIST-DIFF,2.78,2.00,2.78→2.00,1
DEP-DIST-DIFF,3.47,2.55,3.47→2.55,1
DEP-DIST-DIFF,2.82,2.38,2.82→2.38,1
DEP-DIST-DIFF,3.77,2.07,3.77→2.07,1
DEP-DIST-DIFF,4.48,3.12,4.48→3.12,1
DEP-DIST-DIFF,2.20,1.50,2.20→1.50,1
DEP-DIST-DIFF,2.25,1.62,2.25→1.62,1
DEP-DIST-DIFF,3.38,2.10,3.38→2.10,1
DEP-DIST-DIFF,2.21,1.62,2.21→1.62,1
DEP-DIST-DIFF,2.67,2.46,2.67→2.46,1
DEP-DIST-DIFF,3.94,2.73,3.94→2.73,1
DEP-DIST-DIFF,2.95,2.93,2.95→2.93,1
DEP-DIST-DIFF,3.75,2.00,3.75→2.00,1
DEP-DIST-DIFF,2.89,3.29,2.89→3.29,1
DEP-DIST-DIFF,2.17,2.00,2.17→2.00,1
DEP-DIST-DIFF,3.50,2.25,3.50→2.25,1
DEP-DIST-DIFF,3.40,2.25,3.40→2.25,1
DEP-DIST-DIFF,2.50,2.18,2.50→2.18,1
DEP-DIST-DIFF,2.90,2.50,2.90→2.50,1
DEP-DIST-DIFF,2.18,1.38,2.18→1.38,1
DEP-DIST-DIFF,3.25,2.33,3.25→2.33,1
DEP-DIST-DIFF,3.68,3.00,3.68→3.00,1
DEP-DIST-DIFF,2.62,2.08,2.62→2.08,1
DEP-DIST-DIFF,2.36,1.71,2.36→1.71,1
DEP-DIST-DIFF,2.20,1.57,2.20→1.57,1
DEP-DIST-DIFF,4.28,1.92,4.28→1.92,1
DEP-DIST-DIFF,3.45,2.14,3.45→2.14,1
DEP-DIST-DIFF,2.57,1.60,2.57→1.60,1
DEP-DIST-DIFF,4.00,4.36,4.00→4.36,1
DEP-DIST-DIFF,3.13,2.33,3.13→2.33,1
DEP-DIST-DIFF,4.27,2.73,4.27→2.73,1
DEP-DIST-DIFF,3.72,2.25,3.72→2.25,1
DEP-DIST-DIFF,3.13,2.62,3.13→2.62,1
DEP-DIST-DIFF,2.64,2.25,2.64→2.25,1
DEP-DIST-DIFF,3.42,3.11,3.42→3.11,1
DEP-DIST-DIFF,3.50,1.92,3.50→1.92,1
DEP-DIST-DIFF,2.95,1.92,2.95→1.92,1
DEP-DIST-DIFF,2.50,1.88,2.50→1.88,1
DEP-DIST-DIFF,2.40,1.83,2.40→1.83,1
DEP-DIST-DIFF,3.17,2.18,3.17→2.18,1
DEP-DIST-DIFF,4.16,2.54,4.16→2.54,1
DEP-DIST-DIFF,3.00,3.27,3.00→3.27,1
DEP-DIST-DIFF,2.58,1.93,2.58→1.93,1
DEP-DIST-DIFF,2.50,3.71,2.50→3.71,1
DEP-DIST-DIFF,2.89,2.64,2.89→2.64,1
DEP-DIST-DIFF,3.17,2.27,3.17→2.27,1
DEP-DIST-DIFF,2.67,1.56,2.67→1.56,1
DEP-DIST-DIFF,2.94,2.10,2.94→2.10,1
DEP-DIST-DIFF,3.17,2.50,3.17→2.50,1
DEP-DIST-DIFF,3.50,2.85,3.50→2.85,1
DEP-DIST-DIFF,2.93,3.10,2.93→3.10,1
DEP-DIST-DIFF,2.69,2.33,2.69→2.33,1
DEP-DIST-DIFF,3.41,2.27,3.41→2.27,1
DEP-DIST-DIFF,3.47,2.29,3.47→2.29,1
DEP-DIST-DIFF,2.87,2.36,2.87→2.36,1
DEP-DIST-DIFF,2.17,1.50,2.17→1.50,1
DEP-DIST-DIFF,2.09,2.09,2.09→2.09,1
DEP-DIST-DIFF,2.73,1.82,2.73→1.82,1
DEP-DIST-DIFF,2.93,1.67,2.93→1.67,1
DEP-DIST-DIFF,3.62,3.80,3.62→3.80,1
DEP-DIST-DIFF,3.08,1.78,3.08→1.78,1
DEP-DIST-DIFF,2.92,2.40,2.92→2.40,1
DEP-DIST-DIFF,3.06,2.55,3.06→2.55,1
DEP-DIST-DIFF,3.07,1.60,3.07→1.60,1
DEP-DIST-DIFF,2.44,2.18,2.44→2.18,1
DEP-DIST-DIFF,2.95,1.54,2.95→1.54,1
DEP-DIST-DIFF,2.10,1.57,2.10→1.57,1
DEP-DIST-DIFF,3.08,1.57,3.08→1.57,1
DEP-DIST-DIFF,2.73,2.46,2.73→2.46,1
DEP-DIST-DIFF,3.55,3.60,3.55→3.60,1
DEP-DIST-DIFF,2.91,1.94,2.91→1.94,1
DEP-DIST-DIFF,4.55,3.13,4.55→3.13,1
DEP-DIST-DIFF,2.83,2.08,2.83→2.08,1
DEP-DIST-DIFF,3.28,2.31,3.28→2.31,1
DEP-DIST-DIFF,3.41,2.50,3.41→2.50,1
DEP-DIST-DIFF,3.89,2.62,3.89→2.62,1
DEP-DIST-DIFF,2.64,1.67,2.64→1.67,1
DEP-DIST-DIFF,2.25,1.67,2.25→1.67,1
DEP-DIST-DIFF,3.60,2.10,3.60→2.10,1
DEP-DIST-DIFF,3.00,1.78,3.00→1.78,1
DEP-DIST-DIFF,2.62,1.60,2.62→1.60,1
DEP-DIST-DIFF,2.93,2.00,2.93→2.00,1
DEP-DIST-DIFF,3.84,2.00,3.84→2.00,1
DEP-DIST-DIFF,3.00,1.80,3.00→1.80,1
DEP-DIST-DIFF,3.10,2.64,3.10→2.64,1
DEP-DIST-DIFF,2.79,1.56,2.79→1.56,1
DEP-DIST-DIFF,3.39,2.00,3.39→2.00,1
DEP-DIST-DIFF,4.08,2.44,4.08→2.44,1
DEP-DIST-DIFF,2.92,2.62,2.92→2.62,1
DEP-DIST-DIFF,4.05,1.80,4.05→1.80,1
DEP-DIST-DIFF,4.12,3.31,4.12→3.31,1
DEP-DIST-DIFF,3.72,2.54,3.72→2.54,1
DEP-DIST-DIFF,3.13,2.57,3.13→2.57,1
DEP-DIST-DIFF,2.64,1.64,2.64→1.64,1
DEP-DIST-DIFF,3.42,2.19,3.42→2.19,1
DEP-DIST-DIFF,3.00,1.86,3.00→1.86,1
DEP-DIST-DIFF,2.95,2.50,2.95→2.50,1
DEP-DIST-DIFF,3.00,2.54,3.00→2.54,1
DEP-DIST-DIFF,3.17,2.11,3.17→2.11,1
DEP-DIST-DIFF,4.16,2.30,4.16→2.30,1
DEP-DIST-DIFF,2.58,2.00,2.58→2.00,1
DEP-DIST-DIFF,2.89,2.67,2.89→2.67,1
DEP-DIST-DIFF,3.08,2.45,3.08→2.45,1
DEP-DIST-DIFF,2.23,1.50,2.23→1.50,1
DEP-DIST-DIFF,2.90,2.11,2.90→2.11,1
DEP-DIST-DIFF,2.71,2.40,2.71→2.40,1
DEP-DIST-DIFF,3.00,2.50,3.00→2.50,1
DEP-DIST-DIFF,2.75,1.78,2.75→1.78,1
DEP-DIST-DIFF,2.75,1.83,2.75→1.83,1
DEP-DIST-DIFF,2.85,2.22,2.85→2.22,1
DEP-DIST-DIFF,3.00,2.92,3.00→2.92,1
DEP-DIST-DIFF,3.00,1.91,3.00→1.91,1
DEP-DIST-DIFF,3.44,2.20,3.44→2.20,1
DEP-DIST-DIFF,2.94,2.69,2.94→2.69,1
DEP-DIST-DIFF,2.38,1.80,2.38→1.80,1
DEP-DIST-DIFF,2.71,1.82,2.71→1.82,1
DEP-DIST-DIFF,2.27,1.83,2.27→1.83,1
DEP-DIST-DIFF,2.60,2.73,2.60→2.73,1
DEP-DIST-DIFF,2.30,1.86,2.30→1.86,1
DEP-DIST-DIFF,3.20,2.47,3.20→2.47,1
DEP-DIST-DIFF,2.57,2.00,2.57→2.00,1
DEP-DIST-DIFF,2.80,2.17,2.80→2.17,1
DEP-DIST-DIFF,2.50,1.91,2.50→1.91,1
DEP-DIST-DIFF,3.78,2.50,3.78→2.50,1
DEP-DIST-DIFF,3.82,1.79,3.82→1.79,1
DEP-DIST-DIFF,2.79,2.11,2.79→2.11,1
DEP-DIST-DIFF,2.71,2.00,2.71→2.00,1
DEP-DIST-DIFF,3.21,1.91,3.21→1.91,1
DEP-DIST-DIFF,3.57,2.91,3.57→2.91,1
DEP-DIST-DIFF,3.53,2.11,3.53→2.11,1
DEP-DIST-DIFF,2.08,2.60,2.08→2.60,1
DEP-DIST-DIFF,3.22,2.20,3.22→2.20,1
DEP-DIST-DIFF,2.54,2.11,2.54→2.11,1
DEP-DIST-DIFF,2.74,2.17,2.74→2.17,1
DEP-DIST-DIFF,3.00,2.33,3.00→2.33,1
DEP-DIST-DIFF,3.07,2.55,3.07→2.55,1
DEP-DIST-DIFF,2.73,2.58,2.73→2.58,1
DEP-DIST-DIFF,2.53,2.00,2.53→2.00,1
DEP-DIST-DIFF,3.75,1.90,3.75→1.90,1
DEP-DIST-DIFF,2.47,1.67,2.47→1.67,1
DEP-DIST-DIFF,2.75,2.20,2.75→2.20,1
DEP-DIST-DIFF,3.29,3.42,3.29→3.42,1
DEP-DIST-DIFF,2.94,1.83,2.94→1.83,1
DEP-DIST-DIFF,2.20,1.45,2.20→1.45,1
DEP-DIST-DIFF,2.61,2.58,2.61→2.58,1
DEP-DIST-DIFF,2.44,2.50,2.44→2.50,1
DEP-DIST-DIFF,3.38,2.50,3.38→2.50,1
DEP-DIST-DIFF,2.38,2.90,2.38→2.90,1
DEP-DIST-DIFF,3.20,1.91,3.20→1.91,1
DEP-DIST-DIFF,2.93,1.56,2.93→1.56,1
DEP-DIST-DIFF,2.07,1.60,2.07→1.60,1
DEP-DIST-DIFF,3.17,2.17,3.17→2.17,1
DEP-DIST-DIFF,2.43,1.64,2.43→1.64,1
DEP-DIST-DIFF,3.05,2.25,3.05→2.25,1
DEP-DIST-DIFF,3.25,2.54,3.25→2.54,1
DEP-DIST-DIFF,2.64,1.78,2.64→1.78,1
DEP-DIST-DIFF,3.40,2.18,3.40→2.18,1
DEP-DIST-DIFF,3.21,2.20,3.21→2.20,1
DEP-DIST-DIFF,4.14,2.14,4.14→2.14,1
DEP-DIST-DIFF,2.88,2.85,2.88→2.85,1
DEP-DIST-DIFF,3.44,2.85,3.44→2.85,1
DEP-DIST-DIFF,2.92,2.11,2.92→2.11,1
DEP-DIST-DIFF,2.64,1.73,2.64→1.73,1
DEP-DIST-DIFF,1.91,1.70,1.91→1.70,1
DEP-DIST-DIFF,4.00,2.40,4.00→2.40,1
DEP-DIST-DIFF,3.38,1.67,3.38→1.67,1
DEP-DIST-DIFF,3.89,2.46,3.89→2.46,1
DEP-DIST-DIFF,3.00,2.25,3.00→2.25,1
DEP-DIST-DIFF,3.47,2.69,3.47→2.69,1
DEP-DIST-DIFF,3.27,1.70,3.27→1.70,1
DEP-DIST-DIFF,4.67,2.91,4.67→2.91,1
DEP-DIST-DIFF,3.21,2.56,3.21→2.56,1
DEP-DIST-DIFF,3.27,2.50,3.27→2.50,1
DEP-DIST-DIFF,3.21,2.00,3.21→2.00,1
DEP-DIST-DIFF,2.79,1.73,2.79→1.73,1
DEP-DIST-DIFF,3.20,1.82,3.20→1.82,1
DEP-DIST-DIFF,3.42,1.80,3.42→1.80,1
DEP-DIST-DIFF,3.53,2.36,3.53→2.36,1
DEP-DIST-DIFF,3.59,2.25,3.59→2.25,1
DEP-DIST-DIFF,2.92,2.17,2.92→2.17,1
DEP-DIST-DIFF,2.46,1.50,2.46→1.50,1
DEP-DIST-DIFF,3.18,2.23,3.18→2.23,1
DEP-DIST-DIFF,3.23,2.36,3.23→2.36,1
DEP-DIST-DIFF,4.56,2.36,4.56→2.36,1
DEP-DIST-DIFF,3.72,2.77,3.72→2.77,1
DEP-DIST-DIFF,2.56,1.62,2.56→1.62,1
DEP-DIST-DIFF,2.75,1.70,2.75→1.70,1
DEP-DIST-DIFF,2.77,2.00,2.77→2.00,1
DEP-DIST-DIFF,2.89,2.13,2.89→2.13,1
DEP-DIST-DIFF,2.82,2.08,2.82→2.08,1
DEP-DIST-DIFF,3.89,2.33,3.89→2.33,1
DEP-DIST-DIFF,3.46,2.56,3.46→2.56,1
DEP-DIST-DIFF,3.14,2.30,3.14→2.30,1
DEP-DIST-DIFF,3.25,1.90,3.25→1.90,1
DEP-DIST-DIFF,2.83,1.43,2.83→1.43,1
DEP-DIST-DIFF,3.65,2.36,3.65→2.36,1
DEP-DIST-DIFF,2.91,2.00,2.91→2.00,1
DEP-DIST-DIFF,2.82,1.62,2.82→1.62,1
DEP-DIST-DIFF,4.28,2.36,4.28→2.36,1
DEP-DIST-DIFF,3.28,2.60,3.28→2.60,1
DEP-DIST-DIFF,3.84,2.08,3.84→2.08,1
DEP-DIST-DIFF,2.86,2.09,2.86→2.09,1
DEP-DIST-DIFF,4.11,2.00,4.11→2.00,1
DEP-DIST-DIFF,3.36,1.91,3.36→1.91,1
